nutrition_record_id,ingredient_id,ingredient_state_id,canonical_name_fr,source_id,source_food_id,source_food_name,source_version,source_country,component_id,component_name,component_group,original_value,original_unit,normalized_value,normalized_unit,basis,value_qualifier,value_type,min_value,max_value,sample_count,analytical_method,derivation_method,data_date,retrieval_date,source_url,confidence,mapping_confidence,notes
NUTR-0000662,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,WATER,Eau,matrix,82.0,g,82.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000663,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,PROTEIN,Protéines,macronutrient,4.4,g,4.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000664,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,FAT,Lipides totaux,macronutrient,4.0,g,4.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000665,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,CARB,Glucides totaux,macronutrient,6.0,g,6.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000666,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,SUGAR,Sucres totaux,carbohydrate,4.0,g,4.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000667,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,NA,Sodium,mineral,1200,mg,1200,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000668,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,K,Potassium,mineral,140,mg,140,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000669,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,CA,Calcium,mineral,50,mg,50,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000670,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,43,kcal,43,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000671,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,WATER,Eau,matrix,91.0,g,91.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000672,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,ALCOHOL,Alcool (éthanol),macronutrient,3.9,g,3.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000673,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,PROTEIN,Protéines,macronutrient,0.46,g,0.46,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000674,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,CARB,Glucides totaux,macronutrient,3.55,g,3.55,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000675,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,NA,Sodium,mineral,4,mg,4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000676,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,K,Potassium,mineral,27,mg,27,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000677,ING-BEV-BIREBLONDELA-000001,fermented,Bière blonde (lager),USDAFDC,170485,"Alcoholic beverage, beer, regular, all",2024-10,United States,MG,Magnésium,mineral,6,mg,6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.80,0.90,
NUTR-0000678,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,ENERCKCAL,Énergie (kcal),energy,73,kcal,73,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000679,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,WATER,Eau,matrix,88.0,g,88.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000680,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,ALCOHOL,Alcool (éthanol),macronutrient,9.0,g,9.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000681,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,PROTEIN,Protéines,macronutrient,0.07,g,0.07,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000682,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,CARB,Glucides totaux,macronutrient,2.6,g,2.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000683,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,NA,Sodium,mineral,2,mg,2,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000684,ING-BEV-VINBLANCSEC-000001,fermented,Vin blanc sec,CIQUAL,52100,Vin blanc sec,2024,France,K,Potassium,mineral,71,mg,71,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000685,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,260,kcal,260,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000686,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,WATER,Eau,matrix,32.4,g,32.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000687,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,CARB,Glucides totaux,macronutrient,67.0,g,67.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000688,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,SUGAR,Sucres totaux,carbohydrate,60.5,g,60.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000689,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,SUCROSE,Saccharose,carbohydrate,58.0,g,58.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000690,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,K,Potassium,mineral,212,mg,212,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000691,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,CA,Calcium,mineral,102,mg,102,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000692,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,FE,Fer,mineral,0.11,mg,0.11,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000693,ING-TECH-SIROPDRABLE-000001,boiled,Sirop d'érable,USDAFDC,169711,"Syrups, maple",2024-10,United States,ZN,Zinc,mineral,1.47,mg,1.47,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000694,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,ENERCKCAL,Énergie (kcal),energy,605,kcal,605,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000695,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,WATER,Eau,matrix,1.0,g,1.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000696,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,PROTEIN,Protéines,macronutrient,8.0,g,8.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000697,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,FAT,Lipides totaux,macronutrient,45.0,g,45.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000698,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,FAT_SAT,Acides gras saturés,lipid,27.0,g,27.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000699,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,CARB,Glucides totaux,macronutrient,41.0,g,41.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000700,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,SUGAR,Sucres totaux,carbohydrate,16.0,g,16.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000701,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,13.0,g,13.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000702,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,FE,Fer,mineral,13.0,mg,13.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000703,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,MG,Magnésium,mineral,240,mg,240,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000704,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,K,Potassium,mineral,750,mg,750,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000705,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,THEOBROM,Théobromine,bioactive,900,mg,900,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000706,ING-TECH-CHOCOLATNOIR-000002,conched,Chocolat noir 85%,USDAFDC,170272,Dark chocolate 70-85% cacao,2024-10,United States,CAFFEINE,Caféine,bioactive,75,mg,75,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000707,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,228,kcal,228,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000708,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,WATER,Eau,matrix,3.0,g,3.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000709,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,PROTEIN,Protéines,macronutrient,19.6,g,19.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000710,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,FAT,Lipides totaux,macronutrient,13.7,g,13.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000711,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,8.07,g,8.07,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000712,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,CARB,Glucides totaux,macronutrient,57.9,g,57.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000713,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,37.0,g,37.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000714,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,FE,Fer,mineral,13.86,mg,13.86,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000715,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,MG,Magnésium,mineral,499,mg,499,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000716,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,K,Potassium,mineral,1524,mg,1524,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000717,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,THEOBROM,Théobromine,bioactive,2057,mg,2057,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000718,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,CAFFEINE,Caféine,bioactive,230,mg,230,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000719,ING-TECH-CACAOENPOUDR-000001,powder,Cacao en poudre,USDAFDC,169592,"Cocoa, dry powder, unsweetened",2024-10,United States,POLYPHEN,Polyphénols totaux,bioactive,5000,mg,5000,mg,per_100g_edible_part,ESTIMATED,analytical_database,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000720,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,99,kcal,99,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000721,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,WATER,Eau,matrix,75.9,g,75.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000722,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,24.0,g,24.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000723,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,0.32,g,0.32,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000724,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,CHOLEST,Cholestérol,lipid,189,mg,189,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000725,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,NA,Sodium,mineral,111,mg,111,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000726,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,P,Phosphore,mineral,237,mg,237,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000727,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,K,Potassium,mineral,259,mg,259,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000728,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,VITB12,Vitamine B12,vitamin,1.86,µg,1.86,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000729,ING-MARINE-CREVETTE-000001,raw,Crevette,USDAFDC,175170,"Crustaceans, shrimp, raw",2024-10,United States,OMEGA3,Oméga-3,lipid,0.04,g,0.04,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000730,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,ENERCKCAL,Énergie (kcal),energy,86,kcal,86,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000731,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,WATER,Eau,matrix,80.6,g,80.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000732,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,PROTEIN,Protéines,macronutrient,11.9,g,11.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000733,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,FAT,Lipides totaux,macronutrient,2.3,g,2.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000734,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,FAT_SAT,Acides gras saturés,lipid,0.4,g,0.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000735,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,OMEGA3,Oméga-3,lipid,0.5,g,0.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000736,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,CHOLEST,Cholestérol,lipid,28,mg,28,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000737,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,NA,Sodium,mineral,290,mg,290,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000738,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,FE,Fer,mineral,4.5,mg,4.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000739,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,VITB12,Vitamine B12,vitamin,24.0,µg,24.0,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000740,ING-MARINE-MOULE-000001,raw,Moule,CIQUAL,81100,"Moule, crue",2024,France,ZN,Zinc,mineral,2.0,mg,2.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000741,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,131,kcal,131,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000742,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,WATER,Eau,matrix,71.0,g,71.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000743,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,20.4,g,20.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000744,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,4.84,g,4.84,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000745,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,1.18,g,1.18,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000746,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,OMEGA3,Oméga-3,lipid,1.45,g,1.45,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000747,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,CHOLEST,Cholestérol,lipid,60,mg,60,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000748,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,NA,Sodium,mineral,104,mg,104,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000749,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,P,Phosphore,mineral,252,mg,252,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000750,ING-MARINE-ANCHOIS-000001,raw,Anchois,USDAFDC,174163,"Fish, anchovy, european, raw",2024-10,United States,K,Potassium,mineral,383,mg,383,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
