ingredient_id,canonical_name_fr,canonical_name_en,aliases_fr,aliases_en,scientific_name,kingdom_or_origin,category_level_1,category_level_2,category_level_3,source_organism,anatomical_part,ingredient_class,raw_or_intermediate,processing_state,physical_form,fermented,dried,smoked,roasted,concentrated,alcoholic,generic_abv_range,country_or_region_relevance,foodon_id,langual_ids,foodex2_code,ciqual_ids,usda_fdc_ids,other_external_ids,allergen_tags,regulatory_notes,source_refs,confidence,review_status,notes
ING-FERMENT-LEVAINDESEIG-000001,Levain de seigle,Rye sourdough,levain de seigle,rye sourdough,Secale cereale,(multi),ferment,pickle/levain,levain,Secale cereale,,levain,intermediate,fermented,dough,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LEVAINDEBL-000001,Levain de blé,Wheat sourdough,levain de blé,wheat sourdough,Triticum aestivum,(multi),ferment,pickle/levain,levain,Triticum aestivum,,levain,intermediate,fermented,dough,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONDEVO-000001,Bouillon de volaille,Chicken stock,bouillon de volaille,chicken stock,Gallus gallus,(multi),sous-produit culinaire,bouillon/fond,bouillon,Gallus gallus,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONDEBU-000001,Bouillon de bœuf,Beef stock,bouillon de bœuf,beef stock,Bos taurus,(multi),sous-produit culinaire,bouillon/fond,bouillon,Bos taurus,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONDELG-000001,Bouillon de légumes,Vegetable stock,bouillon de légumes,vegetable stock,Vegetables,(multi),sous-produit culinaire,bouillon/fond,bouillon,Vegetables,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONDEPO-000001,Bouillon de poisson (fume),Fish fumet,bouillon de poisson (fume),fish fumet,Poisson,(multi),sous-produit culinaire,bouillon/fond,bouillon,Poisson,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-FONDBRUNDEVE-000001,Fond brun de veau,Veal brown stock,fond brun de veau,veal brown stock,Bos taurus,(multi),sous-produit culinaire,bouillon/fond,bouillon,Bos taurus,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-FONDBLANCDEV-000001,Fond blanc de volaille,Chicken white stock,fond blanc de volaille,chicken white stock,Gallus gallus,(multi),sous-produit culinaire,bouillon/fond,bouillon,Gallus gallus,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONDASH-000001,Bouillon dashi,Dashi,bouillon dashi,dashi,Bonito/Kombu,(multi),sous-produit culinaire,bouillon/fond,bouillon,Bonito/Kombu,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BOUILLONMISO-000001,Bouillon miso,Miso broth,bouillon miso,miso broth,Glycine max,(multi),sous-produit culinaire,bouillon/fond,bouillon,Glycine max,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CONSOMM-000001,Consommé,Consommé,consommé,consommé,Viande,(multi),sous-produit culinaire,bouillon/fond,bouillon,Viande,,bouillon,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SAUMURE5SEL-000001,Saumure 5% sel,5% salt brine,saumure 5% sel,5% salt brine,NaCl,(multi),ingrédient technique,auxiliaire,auxiliaire,NaCl,,auxiliaire,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SAUMURE10SEL-000001,Saumure 10% sel,10% salt brine,saumure 10% sel,10% salt brine,NaCl,(multi),ingrédient technique,auxiliaire,auxiliaire,NaCl,,auxiliaire,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-LACTOSRUMPET-000001,Lactosérum (petit-lait),Whey,lactosérum (petit-lait),whey,Bos taurus,(multi),ingrédient technique,auxiliaire,auxiliaire,Bos taurus,,auxiliaire,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GLATINEENPOU-000001,Gélatine en poudre,Gelatin powder,gélatine en poudre,gelatin powder,Sus scrofa/Bos taurus,(multi),ingrédient technique,auxiliaire,auxiliaire,Sus scrofa/Bos taurus,,auxiliaire,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-AMIDONMODIFI-000001,Amidon modifié E1422,Modified starch E1422,amidon modifié e1422,modified starch e1422,Zea mays,(multi),ingrédient technique,auxiliaire,auxiliaire,Zea mays,,auxiliaire,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDEMAS-000001,Sirop de maïs,Corn syrup,sirop de maïs,corn syrup,Zea mays,(multi),ingrédient technique,auxiliaire,auxiliaire,Zea mays,,auxiliaire,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDEMASHA-000001,Sirop de maïs à haute teneur en fructose,High fructose corn syrup,sirop de maïs à haute teneur en fructose,high fructose corn syrup,Zea mays,(multi),ingrédient technique,auxiliaire,auxiliaire,Zea mays,,auxiliaire,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTEBRISE-000001,Pâte brisée,Shortcrust pastry,pâte brisée,shortcrust pastry,Farine/Beurre/Eau,(multi),préparation,pâte/sauce,pâte,Farine/Beurre/Eau,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTEFEUILLETE-000001,Pâte feuilletée,Puff pastry,pâte feuilletée,puff pastry,Farine/Beurre/Eau,(multi),préparation,pâte/sauce,pâte,Farine/Beurre/Eau,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTESABLE-000001,Pâte sablée,Sweet shortcrust,pâte sablée,sweet shortcrust,Farine/Beurre/Sucre,(multi),préparation,pâte/sauce,pâte,Farine/Beurre/Sucre,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTECHOUX-000001,Pâte à choux,Choux pastry,pâte à choux,choux pastry,Farine/Beurre/Œufs,(multi),préparation,pâte/sauce,pâte,Farine/Beurre/Œufs,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTELEVE-000001,Pâte levée,Brioche dough,pâte levée,brioche dough,Farine/Beurre/Œufs/Levure,(multi),préparation,pâte/sauce,pâte levée,Farine/Beurre/Œufs/Levure,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTEPAIN-000001,Pâte à pain,Bread dough,pâte à pain,bread dough,Farine/Eau/Levure/Sel,(multi),préparation,pâte/sauce,pâte,Farine/Eau/Levure/Sel,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTEPIZZA-000001,Pâte à pizza,Pizza dough,pâte à pizza,pizza dough,Farine/Eau/Levure/Sel,(multi),préparation,pâte/sauce,pâte,Farine/Eau/Levure/Sel,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-PTETARTESUCR-000001,Pâte à tarte sucrée,Sweet tart dough,pâte à tarte sucrée,sweet tart dough,Farine/Beurre/Sucre,(multi),préparation,pâte/sauce,pâte,Farine/Beurre/Sucre,,préparation culinaire,intermediate,mixed,dough,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-MAYONNAISEMA-000001,Mayonnaise maison (base),Mayonnaise base,mayonnaise maison (base),mayonnaise base,Œuf/Huile/Moutarde,(multi),préparation,pâte/sauce,sauce émulsionnée,Œuf/Huile/Moutarde,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-VINAIGRETTEB-000001,Vinaigrette (base 3:1),Vinaigrette (3:1 base),vinaigrette (base 3:1),vinaigrette (3:1 base),Huile/Vinaigre,(multi),préparation,pâte/sauce,sauce émulsionnée,Huile/Vinaigre,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-BOUQUETGARNI-000001,Bouquet garni,Bouquet garni,bouquet garni,bouquet garni,Thym/Laurier/Persil,(multi),préparation,pâte/sauce,assaisonnement,Thym/Laurier/Persil,,préparation culinaire,intermediate,mixed,aromatic,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-MIREPOIX-000001,Mirepoix,Mirepoix,mirepoix,mirepoix,Oignon/Carotte/Céleri,(multi),préparation,pâte/sauce,assaisonnement,Oignon/Carotte/Céleri,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-ROUXBLANC-000001,Roux blanc,White roux,roux blanc,white roux,Beurre/Farine,(multi),préparation,pâte/sauce,liant,Beurre/Farine,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-ROUXBLOND-000001,Roux blond,Blond roux,roux blond,blond roux,Beurre/Farine,(multi),préparation,pâte/sauce,liant,Beurre/Farine,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-ROUXBRUN-000001,Roux brun,Brown roux,roux brun,brown roux,Beurre/Farine,(multi),préparation,pâte/sauce,liant,Beurre/Farine,,préparation culinaire,intermediate,mixed,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MIX-SACHETDPICES-000001,Sachet d'épices,Sachet d'épices,sachet d'épices,sachet d'épices,Mélange,(multi),préparation,pâte/sauce,assaisonnement,Mélange,,préparation culinaire,intermediate,mixed,aromatic,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
